ShipmentID,SPID,PID,GID,Shipdate,Amount,Boxes,Order_Status
S00026706,SP06,P20,G4,18-Oct-24,2490.75,227,Delivered
S00026714,SP06,P20,G1,31-Jul-23,8739,795,Delivered
S00026726,SP06,P20,G1,13-Jan-23,859.5,123,Delivered
S00026727,SP06,P20,G1,15-May-23,9787.5,753,Delivered
S00026732,SP06,P20,G3,05-Dec-24,6349.5,794,Delivered
S00026734,SP06,P20,G4,20-Feb-25,6896.25,627,Shipped
S00026736,SP06,P20,G5,27-Jan-25,14953.5,2137,Shipped
S00026752,SP06,P20,G5,18-Jan-24,1966.5,152,Delivered
S00026763,SP06,P20,G4,06-Sep-24,13083.75,2181,Delivered
S00026764,SP06,P20,G5,01-May-23,452.25,46,Delivered
S00026773,SP06,P20,G2,24-Jan-25,3429,312,Shipped
S00026777,SP06,P20,G4,24-Feb-23,6259.5,696,Delivered
S00026779,SP06,P20,G5,24-Jul-24,5427,776,Delivered
S00026793,SP06,P09,G5,24-Jan-25,4088.25,273,Shipped
S00026797,SP06,P09,G1,18-Jan-24,3408.75,228,Delivered
S00026799,SP06,P09,G1,21-Dec-23,4722.75,315,Delivered
S00026804,SP06,P09,G4,05-Jan-23,6212.25,366,Delivered
S00026807,SP06,P09,G5,05-Sep-23,7683.75,405,Delivered
S00026815,SP06,P09,G2,01-Nov-23,1476,74,Cancelled
S00026817,SP06,P09,G4,10-Jul-24,1629,102,Delivered
S00026826,SP06,P09,G1,03-Aug-23,7170.75,552,Delivered
S00026827,SP06,P09,G1,15-Dec-23,9963,587,Delivered
S00026829,SP06,P09,G2,01-Jan-25,6322.5,333,Shipped
S00026830,SP06,P09,G3,25-Apr-24,1692,100,Delivered
S00026834,SP06,P09,G5,29-May-24,1854,103,Delivered
S00026839,SP06,P18,G1,24-Oct-24,3798,200,Delivered
S00026843,SP06,P18,G2,19-Aug-24,4563,218,Delivered
S00026848,SP06,P18,G5,14-Feb-25,3852,203,Shipped
S00026850,SP06,P18,G5,28-May-24,5739.75,240,Delivered
S00026862,SP06,P18,G5,12-Oct-23,5679,237,Delivered
S00026867,SP06,P18,G1,12-Oct-23,4943.25,206,Delivered
S00026875,SP06,P18,G4,24-Dec-24,8120.25,452,Delivered
S00026884,SP06,P14,G2,08-Aug-24,141.75,6,Delivered
S00026894,SP06,P14,G1,22-Aug-24,4779,192,Delivered
S00026897,SP06,P14,G1,15-Nov-23,8948.25,427,Delivered
S00026898,SP06,P14,G2,20-Dec-23,720,30,Delivered
S00026904,SP06,P14,G5,01-Oct-24,3017.25,108,Delivered
S00026913,SP06,P14,G2,06-Feb-25,5771.25,251,Shipped
S00026924,SP06,P14,G1,08-Nov-24,5906.25,237,Delivered
S00026925,SP06,P14,G1,05-Dec-24,3325.5,145,Delivered
S00026927,SP06,P14,G2,20-Nov-24,7719.75,297,Delivered
S00026929,SP06,P14,G4,09-Jun-23,2011.5,75,Delivered
S00026934,SP06,P14,G5,10-Jan-24,10955.25,422,Delivered
S00026937,SP06,P01,G1,14-Feb-25,6921,330,Shipped
S00026941,SP06,P01,G2,07-Jan-25,4866.75,232,Shipped
S00026948,SP06,P01,G5,09-Feb-23,4164.75,190,Delivered
S00026949,SP06,P01,G6,10-Feb-25,1773,74,Shipped
S00026952,SP06,P01,G1,16-Dec-24,8302.5,320,Delivered
S00026953,SP06,P01,G1,14-Aug-24,4972.5,192,Delivered
S00026962,SP06,P01,G5,02-Oct-24,3883.5,177,Delivered
S00026975,SP06,P01,G5,22-Oct-24,8408.25,383,Delivered
S00026978,SP06,P01,G1,08-Oct-24,9459,395,Delivered
S00026986,SP06,P01,G4,09-Jun-23,10737,512,Delivered
S00026998,SP06,P06,G3,16-Oct-23,3413.25,311,Delivered
S00027000,SP06,P06,G4,05-Jan-23,4099.5,456,Delivered
S00027015,SP06,P06,G4,18-Oct-24,5566.5,796,Delivered
S00027016,SP06,P06,G5,10-Jan-23,8194.5,631,Delivered
S00027022,SP06,P06,G1,03-Jan-23,1383.75,126,Delivered
S00027028,SP06,P06,G4,04-Apr-24,4401,551,Delivered
S00027048,SP06,P19,G1,03-May-24,5046.75,202,Delivered
S00027056,SP06,P19,G4,11-Jul-23,4792.5,185,Delivered
S00027057,SP06,P19,G4,17-Nov-23,4587.75,209,Delivered
S00027058,SP06,P19,G5,15-Aug-23,1476,78,Cancelled
S00027061,SP06,P19,G6,05-Jun-24,7114.5,285,Delivered
S00027062,SP06,P19,G1,08-Jan-24,4979.25,249,Delivered
S00027067,SP06,P19,G2,08-Oct-24,10073.25,420,Delivered
S00027083,SP06,P19,G4,14-Mar-23,2135.25,93,Delivered
S00027091,SP06,P19,G1,28-Feb-24,14456.25,629,Delivered
S00027106,SP06,P19,G1,18-Jan-23,4639.5,179,Delivered
S00027118,SP06,P15,G1,03-Apr-24,4455,297,Delivered
S00027121,SP06,P15,G1,26-Mar-24,1660.5,139,Delivered
S00027126,SP06,P15,G4,06-Nov-24,1176.75,79,Delivered
S00027129,SP06,P15,G5,25-Apr-24,1365.75,98,Cancelled
S00027139,SP06,P15,G4,12-Sep-24,6979.5,466,Delivered
S00027148,SP06,P15,G1,22-Feb-23,2146.5,179,Delivered
S00027150,SP06,P15,G2,23-Nov-23,1008,72,Delivered
S00027158,SP06,P15,G5,12-Jan-24,940.5,86,Delivered
S00027166,SP06,P15,G3,06-Jan-25,4819.5,536,Shipped
S00027169,SP06,P15,G4,27-Jun-23,8626.5,863,Delivered
S00027176,SP06,P15,G1,12-Dec-24,2497.5,167,Delivered
S00027177,SP06,P15,G1,21-Feb-23,4009.5,309,Delivered
S00027181,SP06,P15,G4,06-Nov-24,5989.5,428,Delivered
S00027197,SP06,P11,G4,15-Nov-23,1075.5,77,Delivered
S00027199,SP06,P11,G5,21-Jan-25,5377.5,538,Shipped
S00027200,SP06,P11,G5,09-May-24,7071.75,708,Delivered
S00027207,SP06,P11,G2,30-Dec-24,2848.5,220,Delivered
S00027219,SP06,P11,G1,07-Jul-23,330.75,42,Delivered
S00027230,SP06,P11,G1,06-Jan-25,4992.75,555,Shipped
S00027234,SP06,P11,G2,18-Dec-23,1152,89,Delivered
S00027254,SP06,P10,G5,02-Nov-23,3993.75,308,Delivered
S00027270,SP06,P10,G5,31-Jul-24,5485.5,289,Delivered
S00027276,SP06,P10,G2,04-Jan-24,4378.5,274,Delivered
S00027288,SP06,P04,G1,30-May-24,1377,58,Delivered
S00027290,SP06,P04,G2,24-Jul-23,7629.75,283,Delivered
S00027292,SP06,P04,G3,08-Nov-23,10604.25,393,Delivered
S00027293,SP06,P04,G4,08-Apr-24,7440.75,276,Delivered
S00027295,SP06,P04,G4,25-Apr-24,3681,137,Delivered
S00027311,SP06,P04,G5,31-Jan-25,12546,483,Shipped
S00027318,SP06,P04,G2,29-Aug-23,8788.5,326,Delivered
S00027334,SP06,P04,G3,11-Apr-23,6477.75,295,Delivered
S00027335,SP06,P04,G4,18-Jan-23,12854.25,559,Delivered
S00027342,SP06,P16,G1,15-Dec-23,2783.25,104,Delivered
S00027345,SP06,P16,G1,31-Jan-25,10901.25,404,Cancelled
S00027354,SP06,P16,G5,23-Dec-24,85.5,4,Delivered
S00027359,SP06,P16,G1,29-Jan-24,8316,308,Delivered
S00027366,SP06,P16,G5,07-Mar-24,4320,216,Delivered
S00027370,SP06,P16,G1,03-Mar-23,3798,152,Delivered
S00027372,SP06,P16,G1,14-Feb-23,12568.5,524,Delivered
S00027375,SP06,P16,G2,21-Dec-23,4146.75,160,Delivered
S00027382,SP06,P16,G5,26-Dec-24,14301,596,Cancelled
S00027389,SP06,P16,G2,18-Oct-23,9081,455,Delivered
S00027391,SP06,P16,G4,07-Feb-24,12087,448,Delivered
S00027396,SP06,P16,G5,23-Feb-24,10064.25,438,Delivered
S00027400,SP06,P16,G1,18-Oct-24,5566.5,232,Delivered
S00027404,SP06,P16,G3,27-Dec-24,10543.5,459,Delivered
S00027408,SP06,P16,G5,08-Oct-24,2934,140,Delivered
S00027414,SP06,P16,G1,19-Dec-24,1806.75,83,Delivered
S00027415,SP06,P16,G1,10-Nov-23,6817.5,297,Delivered
S00027416,SP06,P16,G2,03-Nov-23,6088.5,305,Cancelled
S00027429,SP06,P16,G1,04-Jul-24,11.25,1,Delivered
S00027430,SP06,P16,G2,04-Oct-23,2144.25,103,Delivered
S00027431,SP06,P16,G2,03-Jul-24,3521.25,131,Delivered
S00027435,SP06,P16,G4,28-Nov-24,553.5,22,Delivered
S00027440,SP06,P21,G1,07-Feb-25,12051,574,Shipped
S00027451,SP06,P21,G5,03-Feb-23,2360.25,108,Delivered
S00027453,SP06,P21,G6,01-Jan-25,1278,64,Shipped
S00027454,SP06,P21,G1,11-Oct-24,8937,447,Delivered
S00027465,SP06,P21,G5,01-Feb-23,976.5,45,Delivered
S00027467,SP06,P21,G6,30-Jul-24,7272,428,Delivered
S00027468,SP06,P21,G1,14-Feb-23,1433.25,90,Delivered
S00027491,SP06,P21,G4,13-Nov-23,7251.75,382,Delivered
S00027509,SP06,P21,G6,23-Jul-24,7996.5,471,Delivered
S00027514,SP06,P05,G2,12-Oct-23,6657.75,333,Delivered
S00027519,SP06,P05,G4,11-Jul-23,9798.75,409,Delivered
S00027521,SP06,P05,G5,05-Jan-23,8079.75,337,Delivered
S00027526,SP06,P05,G1,16-Jan-25,12575.25,662,Shipped
S00027537,SP06,P05,G6,21-Feb-25,2576.25,113,Shipped
S00027538,SP06,P05,G1,06-Mar-24,2675.25,103,Delivered
S00027544,SP06,P05,G3,06-Mar-24,6579,300,Delivered
S00027545,SP06,P05,G4,10-Dec-24,4077,170,Delivered
S00027547,SP06,P05,G4,04-Jan-23,7942.5,419,Delivered
S00027552,SP06,P05,G1,17-Nov-23,9812.25,468,Delivered
S00027555,SP06,P05,G1,19-Sep-24,8061.75,336,Delivered
S00027568,SP06,P12,G1,07-Sep-23,11670.75,467,Delivered
S00027572,SP06,P12,G3,12-Nov-24,490.5,21,Delivered
S00027581,SP06,P12,G1,09-Jan-24,6489,295,Delivered
S00027589,SP06,P12,G4,08-Dec-23,7069.5,354,Delivered
S00027599,SP06,P12,G2,17-Apr-23,5971.5,285,Delivered
S00027603,SP06,P12,G4,03-Aug-23,5622.75,256,Delivered
S00027621,SP06,P03,G6,11-Dec-24,1280.25,59,Delivered
S00027627,SP06,P03,G2,12-Feb-25,2592,124,Shipped
S00027629,SP06,P03,G4,24-Oct-23,8286.75,488,Delivered
S00027631,SP06,P03,G4,02-Apr-24,587.25,28,Delivered
S00027639,SP06,P03,G1,10-Feb-25,436.5,26,Shipped
S00027655,SP06,P03,G2,01-Dec-23,591.75,33,Delivered
S00027661,SP06,P03,G5,26-Sep-24,9632.25,567,Delivered
S00027680,SP06,P03,G1,19-Nov-24,2054.25,115,Delivered
S00027689,SP06,P03,G5,15-Sep-23,184.5,10,Delivered
S00027693,SP06,P22,G1,04-Aug-23,8352,270,Delivered
S00027707,SP06,P22,G1,24-Jul-24,5769,214,Delivered
S00027715,SP06,P22,G4,14-Dec-23,2778.75,103,Delivered
S00027730,SP06,P22,G5,21-Feb-24,3559.5,149,Delivered
S00027738,SP06,P22,G2,20-Dec-24,8113.5,290,Delivered
S00027740,SP06,P22,G3,24-Jan-23,10039.5,372,Delivered
S00027742,SP06,P22,G4,16-Nov-23,5447.25,202,Delivered
S00027748,SP06,P22,G1,10-Nov-23,7456.5,267,Delivered
S00027757,SP06,P22,G4,31-Jan-24,10809,349,Delivered
S00027759,SP06,P22,G5,20-Oct-23,1512,49,Delivered
S00027776,SP06,P07,G1,20-Feb-24,5782.5,445,Delivered
S00027782,SP06,P07,G3,07-Feb-25,2549.25,170,Shipped
S00027785,SP06,P07,G4,23-Jan-24,4151.25,297,Delivered
S00027787,SP06,P07,G5,06-Sep-23,6714,517,Delivered
S00027791,SP06,P07,G1,14-May-24,4698,314,Delivered
S00027792,SP06,P07,G1,04-Jul-23,4785.75,300,Delivered
S00027803,SP06,P07,G6,15-Jul-24,6473.25,540,Delivered
S00027817,SP06,P17,G6,14-Feb-23,2931.75,123,Delivered
S00027820,SP06,P17,G1,05-Apr-24,3305.25,151,Delivered
S00027835,SP06,P17,G1,13-Feb-23,1136.25,46,Delivered
S00027840,SP06,P17,G4,12-Jul-24,1449,63,Delivered
S00027843,SP06,P17,G5,24-Jul-24,11279.25,403,Delivered
S00027844,SP06,P17,G5,24-Sep-24,9724.5,443,Delivered
S00027846,SP06,P17,G1,22-Jan-25,10332,450,Shipped
S00027848,SP06,P17,G1,21-Feb-24,7161.75,256,Delivered
S00027860,SP06,P17,G1,20-Jan-23,5773.5,200,Delivered
S00027865,SP06,P17,G2,29-Jul-24,7220.25,258,Delivered
S00027866,SP06,P17,G3,10-May-23,7080.75,284,Delivered
S00027888,SP06,P08,G1,02-Jan-24,10525.5,702,Delivered
S00027894,SP06,P08,G3,05-Dec-24,1253.25,126,Delivered
S00027904,SP06,P08,G1,26-Feb-25,3505.5,251,Shipped
S00027911,SP06,P08,G4,09-Feb-23,8286.75,754,Delivered
S00027912,SP06,P08,G5,15-Apr-24,2765.25,231,Delivered
S00027914,SP06,P08,G5,31-Jan-25,3231,202,Shipped
S00027925,SP06,P08,G4,24-Mar-25,2751.75,184,Placed
S00027934,SP06,P08,G2,16-Jan-25,3199.5,214,Shipped
S00027935,SP06,P08,G2,29-May-23,6403.5,641,Delivered
S00027944,SP06,P08,G1,27-Mar-25,12372.75,1032,Placed
S00027952,SP06,P08,G4,14-Sep-23,9807.75,1090,Delivered
S00027959,SP06,P13,G1,17-Jan-23,6012,602,Delivered
S00027962,SP06,P13,G2,23-Jun-23,4745.25,396,Delivered
S00027964,SP06,P13,G3,29-Jan-24,8084.25,1617,Delivered
S00027967,SP06,P13,G4,18-Nov-24,3015,275,Delivered
S00027972,SP06,P13,G1,31-Oct-23,1921.5,214,Delivered
S00027973,SP06,P13,G1,24-Apr-23,3116.25,520,Delivered
S00027978,SP06,P13,G3,25-Jul-23,6522.75,544,Delivered
S00027988,SP06,P13,G1,20-Nov-23,5296.5,757,Delivered
S00027991,SP06,P13,G2,05-Jul-23,8491.5,1062,Delivered
S00027993,SP06,P13,G4,01-Mar-24,3759.75,314,Delivered
S00027997,SP06,P13,G5,26-Apr-24,11855.25,2372,Delivered
S00028027,SP06,P02,G6,26-Jul-23,4983.75,499,Delivered
S00028031,SP06,P02,G1,10-Jul-23,5253.75,657,Delivered
S00028032,SP06,P02,G2,28-Oct-24,8230.5,549,Delivered
S00028039,SP06,P02,G5,01-Jun-23,5604.75,561,Delivered
S00028057,SP06,P20,G1,19-Sep-24,8826.75,1472,Delivered
S00028061,SP06,P20,G2,03-Sep-24,4333.5,362,Delivered
S00028064,SP06,P20,G4,19-Dec-23,12368.25,1031,Delivered
S00028072,SP06,P20,G1,06-Feb-23,5224.5,654,Delivered
S00028075,SP06,P20,G2,01-Mar-24,2040.75,292,Delivered
S00028086,SP06,P20,G1,14-Jan-25,7350.75,919,Shipped
S00028089,SP06,P20,G2,04-Jul-24,4873.5,610,Delivered
S00028093,SP06,P20,G4,26-Feb-25,4011.75,502,Shipped
S00028110,SP06,P20,G5,03-Jan-24,839.25,70,Delivered
S00028112,SP06,P20,G1,26-Sep-24,4486.5,408,Delivered
S00028124,SP06,P20,G5,23-Jun-23,3345.75,419,Delivered
S00028139,SP06,P09,G6,17-Oct-24,15970.5,1229,Delivered
S00028143,SP06,P09,G1,19-Nov-24,1737,134,Delivered
S00028145,SP06,P09,G2,08-Feb-24,6291,484,Delivered
S00028150,SP06,P09,G5,08-Apr-24,2526.75,133,Cancelled
S00028152,SP06,P09,G5,04-Dec-24,3800.25,293,Delivered
S00028155,SP06,P09,G1,19-Jul-24,3318.75,208,Delivered
S00028161,SP06,P09,G4,23-May-24,4252.5,224,Delivered
S00028167,SP06,P09,G6,29-Jun-23,1743.75,97,Delivered
S00028169,SP06,P09,G1,28-Jan-25,7422.75,372,Shipped
S00028170,SP06,P09,G1,23-May-23,380.25,28,Delivered
S00028176,SP06,P09,G4,23-Jan-25,3647.25,192,Shipped
S00028178,SP06,P09,G5,08-Jan-25,8392.5,420,Shipped
S00028182,SP06,P18,G1,19-Mar-25,7866,437,Placed
S00028184,SP06,P18,G1,10-Dec-24,6093,291,Delivered
S00028187,SP06,P18,G2,22-Oct-24,3438,138,Delivered
S00028191,SP06,P18,G4,29-Jan-25,7017.75,281,Shipped
S00028195,SP06,P18,G6,25-Dec-24,5645.25,226,Delivered
S00028198,SP06,P18,G1,04-Oct-23,8253,393,Delivered
S00028199,SP06,P18,G1,13-Jun-24,7245,302,Delivered
S00028209,SP06,P18,G6,06-Dec-24,5249.25,292,Delivered
S00028218,SP06,P18,G4,04-Aug-23,5865.75,294,Delivered
S00028220,SP06,P18,G5,13-Jan-25,6099.75,291,Shipped
S00028223,SP06,P18,G6,01-Feb-23,9938.25,524,Delivered
S00028237,SP06,P14,G6,21-Sep-23,913.5,33,Delivered
S00028247,SP06,P14,G4,26-Dec-23,8844.75,369,Delivered
S00028254,SP06,P14,G1,14-Nov-24,7713,309,Delivered
S00028255,SP06,P14,G1,03-Nov-23,11524.5,502,Delivered
S00028256,SP06,P14,G2,01-Jun-23,4369.5,169,Delivered
S00028262,SP06,P14,G5,04-Jun-24,1253.25,47,Delivered
S00028263,SP06,P14,G5,04-Apr-24,1986.75,95,Delivered
S00028267,SP06,P14,G1,20-May-24,220.5,11,Delivered
S00028278,SP06,P14,G5,11-Jan-23,3701.25,155,Delivered
S00028280,SP06,P01,G1,12-Sep-23,3145.5,137,Delivered
S00028283,SP06,P01,G1,17-Dec-24,3388.5,148,Delivered
S00028288,SP06,P01,G4,11-Nov-24,6833.25,263,Delivered
S00028298,SP06,P01,G2,05-Mar-24,1086.75,52,Delivered
S00028300,SP06,P01,G3,28-Feb-25,1183.5,52,Shipped
S00028301,SP06,P01,G4,06-Dec-23,7803,326,Delivered
S00028317,SP06,P01,G4,05-Dec-24,7699.5,321,Delivered
S00028321,SP06,P01,G6,12-Nov-24,11468.25,442,Delivered
S00028335,SP06,P01,G6,15-Oct-24,859.5,40,Delivered
S00028343,SP06,P06,G4,05-Dec-23,2367,296,Cancelled
S00028358,SP06,P06,G4,01-Sep-23,6846.75,685,Cancelled
S00028385,SP06,P06,G4,07-Nov-24,7899.75,659,Delivered
S00028389,SP06,P06,G5,12-Feb-24,5683.5,406,Delivered
S00028391,SP06,P06,G6,30-Nov-23,3962.25,331,Delivered
S00028396,SP06,P19,G2,09-Aug-23,3483,184,Delivered
S00028398,SP06,P19,G3,21-Jan-25,3984.75,200,Shipped
S00028400,SP06,P19,G4,05-Jan-23,4083.75,171,Delivered
S00028401,SP06,P19,G4,10-Nov-23,4439.25,222,Cancelled
S00028402,SP06,P19,G5,09-Aug-23,6729.75,259,Delivered
S00028405,SP06,P19,G6,06-Jan-25,6284.25,274,Shipped
S00028447,SP06,P19,G6,27-Jun-24,8487,354,Delivered
S00028450,SP06,P19,G1,06-Oct-23,10818,492,Delivered
S00028462,SP06,P15,G1,28-Oct-24,5886,654,Delivered
S00028465,SP06,P15,G1,12-Jan-23,2587.5,216,Delivered
S00028467,SP06,P15,G2,20-Apr-23,6171.75,515,Delivered
S00028469,SP06,P15,G4,19-Feb-24,6250.5,391,Delivered
S00028475,SP06,P15,G6,27-Sep-23,8865,887,Delivered
S00028476,SP06,P15,G1,22-Aug-24,7983,887,Cancelled
S00028477,SP06,P15,G1,22-Jun-23,5737.5,638,Delivered
S00028479,SP06,P15,G1,29-Nov-23,182.25,14,Delivered
S00028484,SP06,P15,G4,14-Dec-23,1305,82,Delivered
S00028495,SP06,P15,G2,12-Jan-24,2628,292,Delivered
S00028500,SP06,P15,G5,17-Sep-24,5775.75,413,Delivered
S00028510,SP06,P15,G3,25-Jan-24,3287.25,206,Delivered
S00028511,SP06,P15,G4,07-Jan-25,9634.5,964,Shipped
S00028513,SP06,P15,G4,20-Nov-23,4608,288,Delivered
S00028520,SP06,P15,G1,27-Dec-23,69.75,6,Delivered
S00028528,SP06,P15,G5,11-Mar-25,3060,279,Placed
S00028536,SP06,P11,G2,28-Jun-24,2133,237,Delivered
S00028542,SP06,P11,G5,19-Jun-23,2454.75,246,Delivered
S00028543,SP06,P11,G5,04-Dec-24,425.25,36,Delivered
S00028558,SP06,P11,G5,27-Feb-23,2466,353,Delivered
S00028576,SP06,P11,G1,21-May-24,5325.75,666,Delivered
S00028591,SP06,P10,G1,02-Dec-24,7173,552,Delivered
S00028599,SP06,P10,G5,21-Nov-24,3642.75,192,Delivered
S00028601,SP06,P10,G6,20-Jul-23,4839.75,404,Delivered
S00028608,SP06,P10,G3,06-Jun-23,4907.25,328,Delivered
S00028625,SP06,P10,G4,21-Nov-23,5562,464,Delivered
S00028644,SP06,P04,G1,12-Nov-24,735.75,28,Delivered
S00028651,SP06,P04,G4,31-Jan-24,14901.75,678,Delivered
S00028658,SP06,P04,G1,01-Dec-23,6000.75,223,Delivered
S00028659,SP06,P04,G1,09-Nov-23,8129.25,354,Delivered
S00028660,SP06,P04,G1,29-Dec-23,7888.5,304,Delivered
S00028662,SP06,P04,G2,18-Nov-24,7803,279,Delivered
S00028680,SP06,P04,G4,01-Oct-24,2713.5,109,Delivered
S00028689,SP06,P16,G1,06-Jun-23,5076,196,Delivered
S00028690,SP06,P16,G2,15-Oct-24,2954.25,141,Cancelled
S00028711,SP06,P16,G5,31-Jul-23,3417.75,127,Delivered
S00028715,SP06,P16,G1,08-Jan-24,5661,227,Delivered
S00028728,SP06,P16,G1,16-Jan-24,2508.75,101,Delivered
S00028729,SP06,P16,G1,04-Dec-23,3872.25,162,Delivered
S00028737,SP06,P16,G4,10-Sep-24,7155,287,Delivered
S00028744,SP06,P16,G1,27-Jan-25,12231,490,Shipped
S00028755,SP06,P16,G6,28-Jun-24,841.5,37,Delivered
S00028765,SP06,P16,G4,21-May-24,8001,321,Delivered
S00028769,SP06,P16,G6,06-Feb-24,1512,69,Delivered
S00028787,SP06,P21,G1,02-Jan-24,207,11,Delivered
S00028788,SP06,P21,G2,26-Dec-23,1401.75,74,Delivered
S00028792,SP06,P21,G4,15-Oct-24,7011,319,Delivered
S00028798,SP06,P21,G1,13-Oct-23,14742,641,Delivered
S00028799,SP06,P21,G1,11-Jul-23,5528.25,346,Delivered
S00028808,SP06,P21,G5,15-Jan-25,1192.5,71,Shipped
S00028813,SP06,P21,G1,12-Nov-24,8158.5,430,Delivered
S00028815,SP06,P21,G1,13-Jun-23,7407,337,Delivered
S00028819,SP06,P21,G4,31-Aug-23,1836,92,Delivered
S00028820,SP06,P21,G4,30-Sep-24,3066.75,162,Delivered
S00028821,SP06,P21,G4,08-Jun-23,8835.75,385,Delivered
S00028848,SP06,P21,G4,01-Oct-24,10570.5,622,Delivered
S00028856,SP06,P05,G1,25-Jul-23,5946.75,238,Delivered
S00028858,SP06,P05,G2,02-Dec-24,6835.5,311,Delivered
S00028861,SP06,P05,G4,04-Oct-23,10383.75,547,Delivered
S00028862,SP06,P05,G4,21-Apr-23,537.75,21,Cancelled
S00028871,SP06,P05,G1,29-Nov-24,8061.75,351,Delivered
S00028872,SP06,P05,G2,23-Dec-24,7749,388,Delivered
S00028878,SP06,P05,G5,31-Jul-23,193.5,10,Delivered
S00028882,SP06,P05,G1,28-Sep-23,3483,175,Delivered
S00028897,SP06,P05,G1,26-May-23,8001,334,Delivered
S00028907,SP06,P05,G5,10-Feb-23,4707,197,Delivered
S00028909,SP06,P05,G6,02-Jan-25,1392.75,70,Shipped
S00028930,SP06,P12,G3,24-Feb-23,8653.5,361,Delivered
S00028933,SP06,P12,G4,27-Dec-23,7902,360,Delivered
S00028937,SP06,P12,G6,14-Feb-25,2571.75,129,Shipped
S00028938,SP06,P12,G1,27-Jan-25,6475.5,282,Shipped
S00028942,SP06,P12,G2,06-Dec-24,4360.5,208,Delivered
S00028946,SP06,P12,G4,02-Jun-23,258.75,14,Delivered
S00028963,SP06,P03,G5,11-Dec-23,8079.75,404,Delivered
S00028969,SP06,P03,G1,22-Feb-24,8840.25,402,Delivered
S00028972,SP06,P03,G3,31-Jan-25,8046,474,Shipped
S00028973,SP06,P03,G4,30-Nov-23,2812.5,123,Delivered
S00028975,SP06,P03,G4,12-Jan-24,4826.25,220,Delivered
S00028999,SP06,P03,G2,18-Jan-23,4702.5,205,Cancelled
S00029000,SP06,P03,G3,11-Feb-25,10676.25,562,Shipped
S00029011,SP06,P03,G1,18-Sep-24,5305.5,280,Delivered
S00029012,SP06,P03,G2,06-Dec-23,10021.5,418,Delivered
S00029020,SP06,P03,G5,21-Aug-24,6230.25,297,Delivered
S00029031,SP06,P03,G4,13-Jan-23,7211.25,380,Delivered
S00029032,SP06,P03,G5,16-Nov-23,6576.75,275,Delivered
S00029034,SP06,P03,G5,25-Nov-24,4569.75,208,Delivered
S00029042,SP06,P22,G3,31-Jan-25,6698.25,240,Shipped
S00029048,SP06,P22,G5,31-Oct-24,2340,94,Delivered
S00029049,SP06,P22,G6,09-Jul-24,3876.75,156,Cancelled
S00029050,SP06,P22,G1,18-May-23,4196.25,136,Delivered
S00029052,SP06,P22,G1,01-May-24,7481.25,242,Delivered
S00029064,SP06,P22,G1,09-Feb-24,886.5,31,Delivered
S00029066,SP06,P22,G1,17-Feb-25,3408.75,118,Shipped
S00029068,SP06,P22,G2,18-Feb-25,4729.5,198,Shipped
S00029071,SP06,P22,G4,05-Apr-23,2688.75,108,Delivered
S00029076,SP06,P22,G5,15-Sep-23,4826.25,167,Delivered
S00029080,SP06,P22,G1,20-Feb-25,3105,120,Shipped
S00029097,SP06,P22,G2,10-Feb-25,6385.5,221,Shipped
S00029100,SP06,P22,G4,26-Dec-23,4025.25,144,Delivered
S00029104,SP06,P22,G5,11-Oct-24,9299.25,345,Delivered
S00029106,SP06,P07,G1,17-Jul-24,4763.25,341,Delivered
S00029110,SP06,P07,G2,05-Oct-23,10314,794,Delivered
S00029115,SP06,P07,G4,10-Dec-24,1028.25,65,Delivered
S00029118,SP06,P07,G5,26-Nov-24,2549.25,170,Delivered
S00029120,SP06,P07,G1,05-Feb-24,6183,442,Delivered
S00029122,SP06,P07,G1,26-Aug-24,3852,321,Delivered
S00029136,SP06,P07,G1,27-Apr-23,5973.75,498,Delivered
S00029144,SP06,P07,G5,24-Apr-24,8959.5,598,Delivered
S00029151,SP06,P17,G1,16-Oct-24,272.25,13,Delivered
S00029157,SP06,P17,G4,16-Nov-23,2405.25,83,Delivered
S00029164,SP06,P17,G1,25-Sep-24,6428.25,268,Delivered
S00029165,SP06,P17,G1,07-Jun-24,19575,725,Delivered
S00029168,SP06,P17,G3,11-Dec-24,6126.75,227,Delivered
S00029180,SP06,P17,G2,17-Feb-23,9036,362,Delivered
S00029184,SP06,P17,G4,12-Sep-23,3523.5,122,Delivered
S00029198,SP06,P17,G4,22-Jun-23,11529,481,Delivered
S00029199,SP06,P17,G4,09-Apr-24,16814.25,647,Delivered
S00029202,SP06,P17,G5,25-Jul-23,11567.25,463,Delivered
S00029205,SP06,P17,G1,23-Feb-24,14931,534,Delivered
S00029210,SP06,P17,G3,11-May-23,14440.5,556,Delivered
S00029218,SP06,P08,G1,21-Feb-25,16413.75,1493,Shipped
S00029223,SP06,P08,G2,24-Jun-24,9803.25,654,Delivered
S00029231,SP06,P08,G6,25-May-23,9094.5,569,Delivered
S00029235,SP06,P08,G1,06-Sep-23,2614.5,238,Delivered
S00029247,SP06,P08,G1,19-Dec-24,2445.75,223,Cancelled
S00029255,SP06,P08,G4,03-Jun-24,2099.25,175,Delivered
S00029256,SP06,P08,G5,16-Oct-24,12744,981,Delivered
S00029257,SP06,P08,G5,17-Mar-25,1527.75,102,Placed
S00029263,SP06,P08,G1,16-Jul-24,2157.75,135,Delivered
